timestamp,year,month,day,hour,day_of_week,day_of_year,is_weekend,is_holiday,season,temperature_C,humidity_pct,wind_speed_ms,cloud_cover_pct,solar_irradiance_wm2,industrial_load_mw,residential_load_mw,commercial_load_mw,total_demand_mw,demand_lag_24h,demand_lag_168h,demand_rolling_mean_24h,solar_generation_mw,wind_generation_mw,renewable_generation_mw,conventional_generation_mw,grid_frequency_hz,reserve_margin_pct,fuel_price_gas_eur_mwh,fuel_price_coal_eur_mwh,carbon_price_eur_ton,electricity_price_eur_mwh,price_volatility_index,feeder_id,criticality_score,load_shed_flag,load_shed_amount_mw,load_shed_priority_tier
2020-10-30 11:00:00,2020,10,30,11,4,304,0,0,Autumn,15.64,62.3,3.52,27.7,653.2,352.88,164.82,215.62,733.32,781.58,753.2,657.07,224.28,11.4,235.68,496.41,49.967,31.14,25.39,14.87,33.8,81.15,7.38,FDR_05,6,0,0.0,NoShed
2020-10-30 12:00:00,2020,10,30,12,4,304,0,0,Autumn,18.85,58.3,6.66,20.7,703.7,361.54,152.44,225.64,739.62,750.86,703.13,656.6,239.75,33.79,273.54,465.19,49.994,31.32,25.39,14.87,33.86,88.09,7.46,FDR_10,5,0,0.0,NoShed
2020-10-30 13:00:00,2020,10,30,13,4,304,0,0,Autumn,15.07,68.8,5.76,27.4,672.0,358.92,159.09,215.73,733.74,756.37,744.14,655.66,223.98,16.42,240.4,493.59,50.004,32.31,25.38,14.87,33.85,82.36,7.45,FDR_03,6,1,1.75,Tier2_Medium
2020-10-30 14:00:00,2020,10,30,14,4,304,0,0,Autumn,20.29,56.4,7.43,20.6,670.8,343.74,171.02,223.52,738.28,717.67,765.05,656.52,234.31,45.46,279.77,446.77,49.989,32.28,25.38,14.88,33.9,80.81,7.35,FDR_04,8,0,0.0,NoShed
2020-10-30 15:00:00,2020,10,30,15,4,304,0,0,Autumn,21.27,64.9,4.27,20.3,579.8,372.14,179.01,206.18,757.33,711.25,748.95,658.44,200.32,5.01,205.33,559.78,50.024,29.04,25.38,14.87,34.09,84.1,7.33,FDR_03,1,0,0.0,NoShed
2020-10-30 16:00:00,2020,10,30,16,4,304,0,0,Autumn,21.94,51.9,2.66,34.2,391.1,359.5,198.35,213.38,771.23,759.76,767.36,658.92,140.34,4.08,144.42,622.47,49.988,30.18,25.39,14.88,34.09,90.11,7.46,FDR_07,3,0,0.0,NoShed
2020-10-30 17:00:00,2020,10,30,17,4,304,0,0,Autumn,21.15,51.1,3.7,56.1,242.5,372.23,230.5,208.96,811.69,797.86,829.89,659.49,81.34,9.37,90.71,721.46,49.995,28.9,25.39,14.87,34.17,85.47,7.35,FDR_01,1,0,0.0,NoShed
2020-10-30 18:00:00,2020,10,30,18,4,304,0,0,Autumn,16.1,65.3,3.75,18.0,162.1,367.5,271.3,212.85,851.65,881.8,866.65,658.24,55.66,2.92,58.58,789.18,49.964,23.31,25.38,14.87,34.19,87.16,7.07,FDR_05,6,0,0.0,NoShed
2020-10-30 19:00:00,2020,10,30,19,4,304,0,0,Autumn,21.36,61.8,3.22,42.3,3.2,365.0,284.84,214.22,864.06,841.51,818.35,659.17,0.0,0.62,0.62,871.26,50.0,20.43,25.39,14.87,34.23,89.72,6.41,FDR_02,9,1,23.07,Tier1_Critical_Protected
2020-10-30 20:00:00,2020,10,30,20,4,304,0,0,Autumn,21.79,62.9,6.24,59.2,13.8,383.76,271.13,219.86,874.75,834.7,855.09,660.84,7.94,36.03,43.97,830.72,50.003,21.24,25.38,14.87,34.26,91.14,6.52,FDR_06,10,1,8.55,Tier1_Critical_Protected
2020-10-30 21:00:00,2020,10,30,21,4,304,0,0,Autumn,21.22,72.9,2.11,22.8,3.9,377.51,238.31,75.74,691.56,675.39,673.23,661.52,3.28,0.0,3.28,684.24,49.969,37.44,25.37,14.87,34.27,90.6,6.78,FDR_04,6,0,0.0,NoShed
2020-10-30 22:00:00,2020,10,30,22,4,304,0,0,Autumn,23.29,69.6,2.78,63.2,0.0,146.58,193.63,78.41,418.62,481.74,460.01,658.89,0.0,1.49,1.49,406.32,50.0,61.51,25.39,14.87,34.3,74.45,6.66,FDR_10,8,0,0.0,NoShed
2020-10-30 23:00:00,2020,10,30,23,4,304,0,0,Autumn,21.8,64.2,3.5,0.1,6.0,174.76,176.7,88.76,440.22,428.88,427.87,659.36,5.78,3.57,9.35,436.88,49.969,57.69,25.41,14.87,34.41,74.55,6.72,FDR_03,10,0,0.0,NoShed
2020-10-31 00:00:00,2020,10,31,0,5,305,1,1,Autumn,20.22,68.3,3.24,20.5,0.4,59.67,139.22,30.0,222.89,440.71,249.42,650.28,0.0,8.76,8.76,217.87,49.995,80.61,25.49,14.91,34.32,65.91,7.31,FDR_05,4,0,0.0,NoShed
2020-10-31 01:00:00,2020,10,31,1,5,305,1,1,Autumn,18.93,65.0,2.02,60.2,0.0,61.52,137.06,40.92,231.32,393.4,251.11,643.53,2.09,8.45,10.54,213.29,49.983,79.57,25.48,14.91,34.28,73.03,7.29,FDR_06,9,0,0.0,NoShed
2020-10-31 02:00:00,2020,10,31,2,5,305,1,1,Autumn,18.65,72.5,2.35,31.5,4.6,77.58,138.43,36.34,245.08,415.64,242.2,636.42,6.82,6.24,13.06,234.29,49.984,78.13,25.48,14.91,34.34,63.17,7.98,FDR_03,7,0,0.0,NoShed
2020-10-31 03:00:00,2020,10,31,3,5,305,1,1,Autumn,21.29,63.9,4.2,39.7,1.4,69.03,147.89,46.53,254.14,401.27,225.84,630.29,4.89,6.66,11.55,241.9,49.99,75.72,25.48,14.91,34.35,64.94,8.53,FDR_05,3,0,0.0,NoShed
2020-10-31 04:00:00,2020,10,31,4,5,305,1,1,Autumn,16.69,60.2,2.95,37.9,15.3,64.56,134.56,42.08,232.78,415.83,246.13,622.67,4.07,0.0,4.07,233.27,49.972,77.29,25.48,14.91,34.37,75.07,8.51,FDR_03,10,0,0.0,NoShed
2020-10-31 05:00:00,2020,10,31,5,5,305,1,1,Autumn,16.01,59.2,3.99,81.3,0.0,64.98,152.37,50.78,257.97,445.61,256.03,614.85,0.06,4.58,4.64,253.65,49.993,75.37,25.47,14.9,34.41,66.86,8.76,FDR_07,8,0,0.0,NoShed
2020-10-31 06:00:00,2020,10,31,6,5,305,1,1,Autumn,15.3,75.0,3.93,24.2,92.5,122.09,185.39,32.51,333.49,665.28,316.81,601.02,36.21,5.32,41.53,286.38,49.999,71.3,25.46,14.9,34.35,74.75,8.84,FDR_01,9,0,0.0,NoShed
2020-10-31 07:00:00,2020,10,31,7,5,305,1,1,Autumn,16.26,63.5,10.02,0.0,269.0,117.1,192.0,113.68,400.04,800.68,434.06,584.33,98.29,116.82,215.11,183.58,49.967,63.42,25.46,14.9,34.27,67.39,9.14,FDR_06,1,0,0.0,NoShed
2020-10-31 08:00:00,2020,10,31,8,5,305,1,1,Autumn,16.09,80.5,2.71,0.0,459.3,141.23,204.32,104.95,429.51,821.8,450.78,567.98,150.94,0.16,151.1,282.35,50.029,58.51,25.46,14.9,34.29,73.05,9.04,FDR_09,10,0,0.0,NoShed
2020-10-31 09:00:00,2020,10,31,9,5,305,1,1,Autumn,8.96,62.0,7.04,33.2,461.5,118.21,222.33,107.44,426.49,818.04,397.97,551.67,160.81,41.97,202.78,211.35,50.027,59.77,25.45,14.9,34.21,73.91,8.96,FDR_03,9,0,0.0,NoShed
2020-10-31 10:00:00,2020,10,31,10,5,305,1,1,Autumn,17.22,74.2,3.14,53.1,469.2,124.3,163.09,111.84,376.86,780.3,402.35,534.86,159.29,5.86,165.15,215.12,49.98,63.88,25.45,14.9,34.18,71.97,8.97,FDR_05,3,0,0.0,NoShed
2020-10-31 11:00:00,2020,10,31,11,5,305,1,1,Autumn,18.45,59.8,4.1,14.7,690.7,114.91,146.74,100.64,342.16,733.32,394.18,518.56,237.94,15.88,253.82,85.98,49.99,67.88,25.45,14.91,34.19,58.94,9.73,FDR_09,9,0,0.0,NoShed
2020-10-31 12:00:00,2020,10,31,12,5,305,1,1,Autumn,14.12,70.0,11.03,42.2,609.6,132.43,150.49,106.58,368.18,739.62,366.6,503.08,206.48,164.33,370.81,0.0,49.99,66.29,25.45,14.9,34.3,50.44,10.84,FDR_04,2,0,0.0,NoShed
2020-10-31 13:00:00,2020,10,31,13,5,305,1,1,Autumn,15.1,55.5,2.62,16.9,714.3,146.52,133.45,115.46,372.34,733.74,360.8,488.03,247.52,7.74,255.26,128.45,49.983,62.49,25.46,14.9,34.22,62.21,11.05,FDR_05,9,0,0.0,NoShed
2020-10-31 14:00:00,2020,10,31,14,5,305,1,1,Autumn,17.11,49.6,5.28,5.6,716.6,125.42,142.91,117.31,362.18,738.28,366.08,472.36,242.84,24.96,267.8,107.37,49.986,65.68,25.47,14.9,34.27,55.47,11.63,FDR_04,4,0,0.0,NoShed
2020-10-31 15:00:00,2020,10,31,15,5,305,1,1,Autumn,17.53,75.8,3.93,22.4,574.7,128.24,157.02,107.64,371.37,757.33,396.9,456.27,197.42,16.05,213.47,162.57,50.023,66.79,25.48,14.9,34.29,61.4,11.65,FDR_06,10,0,0.0,NoShed
2020-10-31 16:00:00,2020,10,31,16,5,305,1,1,Autumn,20.53,58.1,3.62,29.2,424.6,117.36,160.43,111.49,366.98,771.23,379.83,439.43,149.89,6.78,156.67,213.46,49.992,66.21,25.48,14.9,34.23,68.17,11.06,FDR_10,5,0,0.0,NoShed
2020-10-31 17:00:00,2020,10,31,17,5,305,1,1,Autumn,17.15,72.2,4.42,54.8,232.2,115.12,205.07,101.67,401.53,811.69,458.74,422.34,76.82,10.26,87.08,319.17,50.032,64.46,25.48,14.9,34.23,71.59,10.66,FDR_02,8,0,0.0,NoShed
2020-10-31 18:00:00,2020,10,31,18,5,305,1,1,Autumn,19.64,57.0,4.31,46.5,135.7,122.72,243.16,102.72,448.06,851.65,461.22,405.52,47.31,13.4,60.71,394.02,49.995,60.94,25.47,14.9,34.2,71.49,10.1,FDR_05,6,0,0.0,NoShed
2020-10-31 19:00:00,2020,10,31,19,5,305,1,1,Autumn,25.59,65.4,2.47,26.6,0.0,109.18,248.51,111.83,447.15,864.06,436.86,388.15,0.22,0.0,0.22,437.15,49.983,58.33,25.47,14.9,34.25,78.18,9.39,FDR_10,10,0,0.0,NoShed
2020-10-31 20:00:00,2020,10,31,20,5,305,1,1,Autumn,21.05,57.7,2.36,30.9,0.0,115.18,223.83,101.77,420.43,874.75,476.74,369.22,0.0,1.71,1.71,418.18,50.01,59.81,25.46,14.9,34.23,81.53,8.62,FDR_02,9,0,0.0,NoShed
2020-10-31 21:00:00,2020,10,31,21,5,305,1,1,Autumn,25.53,47.9,6.37,30.6,3.3,132.27,191.6,41.93,357.41,691.56,403.0,355.3,0.0,28.53,28.53,321.16,50.03,67.75,25.46,14.9,34.24,68.03,7.37,FDR_05,1,1,1.21,Tier3_SheddableFirst
2020-10-31 22:00:00,2020,10,31,22,5,305,1,1,Autumn,23.62,64.3,4.7,0.0,0.0,65.35,189.72,38.97,286.25,418.62,275.87,349.78,0.0,17.41,17.41,274.49,49.989,71.63,25.45,14.9,34.22,65.12,7.29,FDR_04,2,0,0.0,NoShed
2020-10-31 23:00:00,2020,10,31,23,5,305,1,1,Autumn,18.89,70.4,6.39,0.0,0.0,54.1,142.77,40.23,229.05,440.22,276.02,340.99,0.0,25.59,25.59,206.9,50.002,79.8,25.44,14.9,34.23,66.16,7.17,FDR_09,2,0,0.0,NoShed
2020-11-01 00:00:00,2020,11,1,0,6,306,1,0,Autumn,23.01,64.7,4.97,23.9,0.0,50.0,129.61,51.78,231.39,222.89,257.65,341.34,0.0,12.97,12.97,221.34,50.022,77.04,25.53,14.94,34.34,63.89,7.21,FDR_01,10,0,0.0,NoShed
2020-11-01 01:00:00,2020,11,1,1,6,306,1,0,Autumn,20.67,60.3,2.14,17.8,23.3,66.77,138.64,41.92,247.33,231.32,252.35,342.01,3.99,1.17,5.16,243.31,49.998,75.96,25.53,14.93,34.28,70.6,7.15,FDR_04,2,0,0.0,NoShed
2020-11-01 02:00:00,2020,11,1,2,6,306,1,0,Autumn,19.03,48.8,4.3,60.0,0.8,62.58,126.04,55.47,244.09,245.08,252.08,341.97,3.32,7.21,10.53,229.02,49.983,79.47,25.53,14.94,34.4,61.89,7.19,FDR_03,9,0,0.0,NoShed
2020-11-01 03:00:00,2020,11,1,3,6,306,1,0,Autumn,19.4,53.9,3.04,16.1,0.0,58.79,144.12,48.34,251.25,254.14,260.65,341.85,0.0,2.96,2.96,243.08,49.98,77.42,25.53,14.93,34.45,62.25,7.25,FDR_03,6,0,0.0,NoShed
2020-11-01 04:00:00,2020,11,1,4,6,306,1,0,Autumn,18.82,57.3,2.86,7.7,0.0,77.56,133.38,50.37,261.31,232.78,251.47,343.03,6.39,1.5,7.89,259.94,49.985,75.17,25.53,14.93,34.36,77.81,7.4,FDR_02,6,0,0.0,NoShed
2020-11-01 05:00:00,2020,11,1,5,6,306,1,0,Autumn,18.32,61.3,2.12,53.2,15.7,68.96,125.54,42.45,236.95,257.97,268.39,342.16,9.78,1.43,11.21,232.89,50.003,78.11,25.54,14.93,34.29,69.84,7.41,FDR_05,3,0,0.0,NoShed
2020-11-01 06:00:00,2020,11,1,6,6,306,1,0,Autumn,18.44,72.3,2.76,0.0,67.4,156.38,168.19,46.76,371.33,333.49,328.36,343.73,22.29,0.0,22.29,345.33,49.99,67.5,25.53,14.93,34.26,72.39,7.33,FDR_05,3,0,0.0,NoShed
2020-11-01 07:00:00,2020,11,1,7,6,306,1,0,Autumn,16.26,64.1,2.72,59.8,160.4,116.7,186.32,118.79,421.81,400.04,440.94,344.64,53.7,6.78,60.48,359.08,49.985,59.86,25.52,14.93,34.3,71.52,7.37,FDR_10,8,0,0.0,NoShed
2020-11-01 08:00:00,2020,11,1,8,6,306,1,0,Autumn,12.29,51.3,9.36,9.8,422.7,127.91,219.22,91.72,438.85,429.51,463.13,345.03,142.64,99.22,241.86,196.79,50.018,59.4,25.52,14.93,34.26,66.58,7.29,FDR_09,1,0,0.0,NoShed
2020-11-01 09:00:00,2020,11,1,9,6,306,1,0,Autumn,13.96,46.1,6.45,23.5,498.1,115.71,195.11,118.11,428.93,426.49,433.49,345.13,169.27,30.48,199.75,230.97,49.954,58.84,25.51,14.94,34.22,65.93,7.17,FDR_10,5,0,0.0,NoShed
2020-11-01 10:00:00,2020,11,1,10,6,306,1,0,Autumn,20.93,55.7,5.61,31.2,535.2,122.74,161.93,102.77,387.44,376.86,416.07,345.57,186.59,23.38,209.97,170.95,50.0,65.14,25.53,14.94,34.15,58.91,7.28,FDR_03,9,0,0.0,NoShed
2020-11-01 11:00:00,2020,11,1,11,6,306,1,0,Autumn,16.89,60.4,3.48,22.6,683.6,136.56,151.09,89.92,377.57,342.16,374.23,347.05,231.77,1.89,233.66,140.29,49.999,65.55,25.53,14.93,34.16,61.09,7.2,FDR_07,3,0,0.0,NoShed
2020-11-01 12:00:00,2020,11,1,12,6,306,1,0,Autumn,20.82,64.2,3.29,38.9,601.7,110.89,168.51,112.45,391.85,368.18,338.23,348.04,207.44,0.0,207.44,172.07,49.998,65.28,25.53,14.93,34.14,55.7,6.74,FDR_10,2,0,0.0,NoShed
2020-11-01 13:00:00,2020,11,1,13,6,306,1,0,Autumn,19.7,50.6,2.22,20.5,702.3,109.66,125.38,109.2,344.24,372.34,371.96,346.86,235.31,2.14,237.45,111.95,49.994,67.05,25.52,14.94,34.1,52.7,7.29,FDR_06,6,0,0.0,NoShed
2020-11-01 14:00:00,2020,11,1,14,6,306,1,0,Autumn,18.36,52.3,5.86,53.8,493.9,132.44,148.6,99.2,380.24,362.18,340.26,347.62,167.77,14.82,182.59,197.23,49.973,66.22,25.52,14.94,34.1,58.83,7.1,FDR_09,6,0,0.0,NoShed
2020-11-01 15:00:00,2020,11,1,15,6,306,1,0,Autumn,19.51,66.0,3.12,33.8,510.0,133.56,141.6,117.07,392.23,371.37,390.45,348.49,175.32,4.94,180.26,209.54,49.98,63.22,25.52,14.94,34.2,70.14,7.04,FDR_06,8,1,1.52,Tier1_Critical_Protected
2020-11-01 16:00:00,2020,11,1,16,6,306,1,0,Autumn,19.87,72.8,6.15,48.3,360.1,141.3,176.86,104.64,422.8,366.98,374.87,350.81,117.8,31.92,149.72,264.06,50.015,58.99,25.52,14.94,34.15,70.28,7.07,FDR_08,6,0,0.0,NoShed
2020-11-01 17:00:00,2020,11,1,17,6,306,1,0,Autumn,17.43,48.3,5.68,21.3,313.4,120.8,198.62,104.39,423.81,401.53,434.53,351.74,110.73,28.44,139.17,279.11,49.972,66.21,25.52,14.94,34.05,64.67,7.02,FDR_03,3,0,0.0,NoShed
2020-11-01 18:00:00,2020,11,1,18,6,306,1,0,Autumn,21.77,54.4,4.32,28.8,150.1,130.3,228.0,111.89,470.19,448.06,452.92,352.66,49.5,2.64,52.14,425.79,49.98,55.65,25.52,14.94,34.02,74.58,7.14,FDR_09,1,0,0.0,NoShed
2020-11-01 19:00:00,2020,11,1,19,6,306,1,0,Autumn,24.79,67.1,6.09,41.5,17.2,127.72,268.73,111.21,507.66,447.15,460.97,355.18,3.84,18.59,22.43,483.59,50.022,53.75,25.52,14.94,33.91,71.95,6.82,FDR_05,9,0,0.0,NoShed
2020-11-01 20:00:00,2020,11,1,20,6,306,1,0,Autumn,21.57,68.2,2.66,31.4,1.3,119.03,237.77,114.13,470.93,420.43,434.48,357.29,0.0,8.58,8.58,472.15,50.0,56.2,25.52,14.94,33.84,74.49,6.29,FDR_03,1,0,0.0,NoShed
2020-11-01 21:00:00,2020,11,1,21,6,306,1,0,Autumn,23.73,51.6,3.61,1.2,4.7,126.0,205.48,37.86,369.34,357.41,368.6,357.78,0.0,0.0,0.0,372.91,49.987,64.63,25.5,14.93,33.82,75.15,6.53,FDR_07,2,0,0.0,NoShed
2020-11-01 22:00:00,2020,11,1,22,6,306,1,0,Autumn,24.47,67.7,8.18,64.2,29.5,65.56,186.84,38.78,291.18,286.25,292.28,357.99,13.16,64.45,77.61,207.02,50.026,74.42,25.5,14.94,33.87,62.75,6.57,FDR_09,4,0,0.0,NoShed
2020-11-01 23:00:00,2020,11,1,23,6,306,1,0,Autumn,20.55,61.9,4.39,41.0,0.0,50.0,154.68,41.22,245.9,229.05,222.29,358.69,8.67,8.55,17.22,222.74,49.997,76.87,25.49,14.94,33.81,66.2,6.57,FDR_09,2,0,0.0,NoShed
2020-11-02 00:00:00,2020,11,2,0,0,307,0,0,Autumn,20.69,66.7,5.25,66.7,0.0,177.49,152.37,85.64,415.5,231.39,436.7,366.36,3.38,15.16,18.54,398.61,50.014,59.92,25.58,14.97,33.86,81.92,7.24,FDR_05,6,0,0.0,NoShed
2020-11-02 01:00:00,2020,11,2,1,0,307,0,0,Autumn,18.73,57.4,2.85,19.7,8.9,190.77,153.15,92.22,436.14,247.33,433.63,374.23,6.45,7.13,13.58,435.02,50.002,61.24,25.56,14.97,33.76,71.85,7.26,FDR_04,3,0,0.0,NoShed
2020-11-02 02:00:00,2020,11,2,2,0,307,0,0,Autumn,18.16,65.8,4.96,0.0,0.0,183.33,161.36,92.58,437.27,244.09,412.13,382.28,0.0,9.77,9.77,425.7,49.98,57.48,25.57,14.98,33.73,73.98,7.28,FDR_07,9,0,0.0,NoShed
2020-11-02 03:00:00,2020,11,2,3,0,307,0,0,Autumn,16.19,55.7,3.56,48.3,0.0,175.3,163.16,83.8,422.26,251.25,435.01,389.41,0.92,5.81,6.73,410.86,50.0,59.69,25.57,14.98,33.7,75.72,7.34,FDR_04,4,0,0.0,NoShed
2020-11-02 04:00:00,2020,11,2,4,0,307,0,0,Autumn,15.93,60.9,2.8,68.9,21.0,172.86,154.2,86.87,413.93,261.31,422.24,395.76,8.44,1.33,9.77,398.58,50.004,63.79,25.59,14.97,33.67,70.16,7.08,FDR_02,9,0,0.0,NoShed
2020-11-02 05:00:00,2020,11,2,5,0,307,0,0,Autumn,19.61,59.9,3.09,9.5,6.6,192.52,180.05,73.03,445.6,236.95,450.45,404.46,0.0,0.55,0.55,447.54,50.012,61.59,25.59,14.98,33.75,79.35,7.43,FDR_01,3,0,0.0,NoShed
2020-11-02 06:00:00,2020,11,2,6,0,307,0,0,Autumn,14.11,67.8,5.58,17.5,78.1,353.48,199.73,84.83,638.04,371.33,635.8,415.57,21.33,21.17,42.5,597.96,49.973,40.86,25.59,14.98,33.72,82.69,7.94,FDR_08,9,0,0.0,NoShed
2020-11-02 07:00:00,2020,11,2,7,0,307,0,0,Autumn,15.56,84.8,3.79,46.4,176.4,373.73,230.47,208.6,812.8,421.81,757.2,431.86,61.09,14.45,75.54,740.33,49.982,23.76,25.58,14.98,33.64,85.97,8.65,FDR_09,1,0,0.0,NoShed
2020-11-02 08:00:00,2020,11,2,8,0,307,0,0,Autumn,13.9,87.4,2.15,34.5,362.6,343.18,226.91,224.72,794.81,438.85,809.96,446.69,120.86,0.0,120.86,683.64,50.023,27.42,25.59,14.98,33.67,96.98,10.26,FDR_06,3,0,0.0,NoShed
2020-11-02 09:00:00,2020,11,2,9,0,307,0,0,Autumn,17.13,61.2,6.69,27.5,476.1,384.87,232.76,193.42,811.05,428.93,827.93,462.62,161.91,41.42,203.33,598.92,50.022,25.95,25.58,14.98,33.55,85.07,10.59,FDR_02,10,0,0.0,NoShed
2020-11-02 10:00:00,2020,11,2,10,0,307,0,0,Autumn,17.53,75.8,6.46,36.8,547.8,373.01,197.47,221.12,791.6,387.44,791.31,479.46,188.44,26.82,215.26,558.3,49.977,27.92,25.59,14.98,33.58,90.06,10.86,FDR_07,7,0,0.0,NoShed
2020-11-02 11:00:00,2020,11,2,11,0,307,0,0,Autumn,17.03,55.5,5.07,28.4,653.8,371.74,160.5,205.08,737.32,377.57,777.68,494.45,222.62,5.24,227.86,511.54,50.016,29.18,25.59,14.98,33.52,86.07,10.86,FDR_05,2,0,0.0,NoShed
2020-11-02 12:00:00,2020,11,2,12,0,307,0,0,Autumn,16.55,68.0,2.52,58.4,501.9,347.15,143.58,226.36,717.09,391.85,725.25,508.0,171.24,9.37,180.61,529.72,49.995,30.6,25.61,14.97,33.52,82.59,10.26,FDR_01,7,0,0.0,NoShed
2020-11-02 13:00:00,2020,11,2,13,0,307,0,0,Autumn,16.31,59.5,2.96,20.0,652.1,371.83,162.08,221.22,755.13,344.24,774.92,525.12,219.69,0.27,219.96,553.1,50.032,29.92,25.61,14.97,33.57,87.8,9.38,FDR_06,1,0,0.0,NoShed
2020-11-02 14:00:00,2020,11,2,14,0,307,0,0,Autumn,15.35,62.1,6.5,46.4,550.8,350.5,159.25,210.02,719.77,380.24,740.28,539.26,192.78,35.25,228.03,492.18,50.009,34.06,25.6,14.98,33.56,78.04,8.58,FDR_08,8,0,0.0,NoShed
2020-11-02 15:00:00,2020,11,2,15,0,307,0,0,Autumn,22.65,81.2,2.88,2.7,638.0,375.16,172.85,203.09,751.1,392.23,780.6,554.22,217.91,3.38,221.29,519.86,50.011,33.88,25.61,14.98,33.58,84.12,8.54,FDR_01,9,0,0.0,NoShed
2020-11-02 16:00:00,2020,11,2,16,0,307,0,0,Autumn,18.28,60.3,7.36,25.4,422.2,373.66,195.99,211.38,781.03,422.8,772.31,569.14,138.92,56.65,195.57,583.55,50.012,28.17,25.62,14.98,33.63,87.66,8.59,FDR_05,8,0,0.0,NoShed
2020-11-02 17:00:00,2020,11,2,17,0,307,0,0,Autumn,22.1,55.1,1.99,3.8,350.8,345.73,238.8,212.08,796.61,423.81,845.2,584.68,121.55,0.0,121.55,670.56,49.994,26.71,25.61,14.98,33.52,91.26,8.41,FDR_06,1,0,0.0,NoShed
2020-11-02 18:00:00,2020,11,2,18,0,307,0,0,Autumn,23.72,51.0,4.17,49.3,111.0,342.63,284.89,220.2,847.72,470.19,839.15,600.41,40.02,7.01,47.03,798.29,49.974,22.1,25.61,14.98,33.53,93.11,8.75,FDR_06,6,0,0.0,NoShed
2020-11-02 19:00:00,2020,11,2,19,0,307,0,0,Autumn,21.12,54.9,4.51,44.5,0.0,347.9,287.28,221.0,856.18,507.66,828.37,614.93,0.0,6.58,6.58,850.57,50.049,21.32,25.61,14.98,33.55,100.07,9.39,FDR_02,4,0,0.0,NoShed
2020-11-02 20:00:00,2020,11,2,20,0,307,0,0,Autumn,24.71,46.9,4.28,58.0,20.5,364.89,264.35,211.81,841.05,470.93,839.87,630.35,2.79,0.0,2.79,830.47,49.99,22.34,25.61,14.98,33.57,95.67,9.67,FDR_03,6,0,0.0,NoShed
2020-11-02 21:00:00,2020,11,2,21,0,307,0,0,Autumn,24.3,60.3,4.62,67.6,0.0,376.3,232.04,82.0,690.34,369.34,675.57,643.73,3.0,15.84,18.84,674.24,50.012,34.33,25.63,14.99,33.48,85.67,9.55,FDR_09,4,0,0.0,NoShed
2020-11-02 22:00:00,2020,11,2,22,0,307,0,0,Autumn,26.09,58.8,2.87,20.3,13.2,198.79,203.43,87.86,490.08,291.18,490.2,652.01,7.33,3.68,11.01,489.86,49.997,50.67,25.63,14.99,33.56,91.18,8.63,FDR_10,8,0,0.0,NoShed
2020-11-02 23:00:00,2020,11,2,23,0,307,0,0,Autumn,21.29,63.7,6.48,21.1,0.0,167.99,166.68,82.72,417.39,245.9,439.47,659.16,0.0,29.99,29.99,391.45,49.998,61.34,25.62,14.99,33.44,82.46,7.74,FDR_10,9,0,0.0,NoShed
2020-11-03 00:00:00,2020,11,3,0,1,308,0,0,Autumn,18.88,62.8,4.0,0.0,22.2,171.19,160.81,84.24,416.24,415.5,406.04,659.19,5.99,5.07,11.06,403.94,49.993,61.16,25.71,15.03,33.46,82.39,7.74,FDR_01,1,0,0.0,NoShed
2020-11-03 01:00:00,2020,11,3,1,1,308,0,0,Autumn,19.61,57.8,4.85,31.6,0.0,157.03,163.57,90.0,410.6,436.14,408.64,658.13,0.0,8.23,8.23,404.28,49.997,63.63,25.72,15.03,33.39,74.18,7.58,FDR_08,6,0,0.0,NoShed
2020-11-03 02:00:00,2020,11,3,2,1,308,0,0,Autumn,20.08,56.7,4.81,47.6,3.4,186.42,175.2,87.74,449.36,437.27,432.36,658.63,0.48,11.31,11.79,428.83,49.999,58.77,25.73,15.02,33.4,79.92,7.29,FDR_06,5,0,0.0,NoShed
2020-11-03 03:00:00,2020,11,3,3,1,308,0,0,Autumn,18.74,64.3,2.14,15.1,0.0,178.72,172.52,78.03,429.27,422.26,436.69,658.92,2.06,1.3,3.36,428.2,49.998,61.18,25.71,15.02,33.36,79.5,7.11,FDR_01,9,0,0.0,NoShed
2020-11-03 04:00:00,2020,11,3,4,1,308,0,0,Autumn,16.8,64.1,3.27,14.6,26.5,176.17,159.56,92.13,427.86,413.93,419.5,659.5,2.76,12.01,14.77,408.52,50.035,60.36,25.7,15.03,33.43,81.26,6.4,FDR_02,1,0,0.0,NoShed
2020-11-03 05:00:00,2020,11,3,5,1,308,0,0,Autumn,12.81,62.7,3.14,14.4,0.0,172.34,189.88,92.86,455.08,445.6,444.27,659.9,0.0,0.06,0.06,462.6,49.989,59.49,25.7,15.03,33.44,80.12,6.36,FDR_06,4,0,0.0,NoShed
2020-11-03 06:00:00,2020,11,3,6,1,308,0,0,Autumn,16.74,62.3,2.04,28.8,74.0,365.9,200.97,87.39,654.26,638.04,634.17,660.57,20.9,4.17,25.07,639.96,49.999,40.89,25.71,15.03,33.44,87.56,6.33,FDR_06,8,0,0.0,NoShed
2020-11-03 07:00:00,2020,11,3,7,1,308,0,0,Autumn,19.11,75.0,1.56,57.9,146.3,349.14,225.63,223.16,797.93,812.8,806.28,659.95,47.36,2.18,49.54,753.59,50.012,27.21,25.71,15.03,33.42,91.48,6.42,FDR_03,2,0,0.0,NoShed
